Version Number,File Name,LOC_Touched,NumberRevisions,NumberBugFix,LOC_Added,MAX_LOC_Added,Chg_Set_Size,Max_Chg_Set,AVG_Chg_Set,Avg_LOC_Added,Bugginess
1.0.6,core/src/main/java/org/apache/syncope/core/rest/controller/TaskController.java,50,5,0,6,5,104,54,20.8,1.2,false
1.0.6,core/src/main/java/org/apache/syncope/core/rest/controller/SchemaController.java,18,3,1,7,6,98,54,32.666668,2.3333333,true
1.0.6,core/src/main/java/org/apache/syncope/core/rest/controller/PolicyController.java,93,6,0,23,19,104,54,17.333334,3.8333333,false
1.0.6,core/src/main/java/org/apache/syncope/core/rest/controller/LoggerController.java,1,1,0,0,0,54,54,54.0,0.0,false
1.0.6,core/src/main/java/org/apache/syncope/core/rest/controller/DerivedSchemaController.java,30,3,1,6,5,98,54,32.666668,2.0,true
1.0.6,core/src/main/java/org/apache/syncope/core/propagation/ConnectorFactory.java,20,2,0,10,10,99,54,49.5,5.0,false
1.0.6,core/src/main/java/org/apache/syncope/core/persistence/dao/impl/ResourceDAOImpl.java,4,2,0,1,1,99,54,49.5,0.5,false
1.0.6,core/src/main/java/org/apache/syncope/core/persistence/dao/impl/ConnInstanceDAOImpl.java,5,2,0,1,1,99,54,49.5,0.5,false
1.0.6,core/src/main/java/org/apache/syncope/core/persistence/dao/NotFoundException.java,35,1,0,35,35,54,54,54.0,35.0,false
1.0.6,core/src/main/java/org/apache/syncope/core/persistence/dao/ConnectorRegistry.java,13,2,0,10,10,99,54,49.5,5.0,false
1.0.6,core/src/main/java/org/apache/syncope/core/notification/NotificationManager.java,5,2,0,1,1,78,54,39.0,0.5,false
1.0.6,common/src/main/java/org/apache/syncope/common/services/SchemaService.java,99,3,0,44,43,20,10,6.6666665,14.666667,false
1.0.6,client/src/main/java/org/apache/syncope/client/services/proxy/SchemaServiceProxy.java,20,3,0,5,4,21,10,7.0,1.6666666,false
1.0.6,common/src/main/java/org/apache/syncope/common/search/ResourceCond.java,5,1,0,5,5,7,7,7.0,5.0,false
1.0.6,common/src/main/java/org/apache/syncope/common/search/NodeCond.java,8,1,0,8,8,7,7,7.0,8.0,false
