@relation SYNCOPE10-weka.filters.unsupervised.attribute.Remove-R2

@attribute 'Version Number' {1.1.8}
@attribute LOC_Touched numeric
@attribute NumberRevisions numeric
@attribute NumberBugFix numeric
@attribute LOC_Added numeric
@attribute MAX_LOC_Added numeric
@attribute Chg_Set_Size numeric
@attribute Max_Chg_Set numeric
@attribute AVG_Chg_Set numeric
@attribute Avg_LOC_Added numeric
@attribute bugginess {true,false}

@data
1.1.8,8,1,0,8,8,23,23,23,8,false
1.1.8,46,1,0,46,46,23,23,23,46,false
1.1.8,1,1,0,0,0,23,23,23,0,false
1.1.8,8,2,0,0,0,48,36,24,0,false
1.1.8,4,1,0,0,0,36,36,36,0,false
1.1.8,2,1,0,0,0,36,36,36,0,false
1.1.8,2,1,0,0,0,36,36,36,0,false
1.1.8,4,1,0,0,0,36,36,36,0,false
1.1.8,1,1,0,0,0,36,36,36,0,false
1.1.8,1,1,0,0,0,36,36,36,0,false
1.1.8,1,1,0,0,0,36,36,36,0,false
1.1.8,1,1,0,0,0,36,36,36,0,false
1.1.8,3,1,0,0,0,36,36,36,0,false
1.1.8,1,1,0,0,0,36,36,36,0,false
1.1.8,1,1,0,0,0,36,36,36,0,false
1.1.8,25,3,0,2,2,54,36,18,0.666667,false
1.1.8,1,1,0,0,0,36,36,36,0,false
1.1.8,1,1,0,0,0,36,36,36,0,false
1.1.8,1,1,0,0,0,36,36,36,0,false
1.1.8,2,1,0,0,0,36,36,36,0,false
1.1.8,1,1,0,0,0,36,36,36,0,false
1.1.8,2,1,0,0,0,9,9,9,0,false
1.1.8,59,1,0,59,59,5,5,5,59,false
1.1.8,45,1,0,44,44,32,32,32,44,false
1.1.8,42,2,0,26,26,68,36,34,13,false
1.1.8,11,1,0,11,11,32,32,32,11,false
1.1.8,12,2,0,1,1,50,32,25,0.5,false
1.1.8,11,1,0,10,10,32,32,32,10,false
1.1.8,49,1,0,48,48,32,32,32,48,false
1.1.8,1,1,0,1,1,32,32,32,1,false
1.1.8,14,1,0,14,14,32,32,32,14,false
1.1.8,18,1,0,0,0,10,10,10,0,false
1.1.8,3,1,0,0,0,10,10,10,0,false
1.1.8,105,3,0,61,30,28,10,9.333333,20.333334,false
1.1.8,13,3,0,2,2,28,10,9.333333,0.666667,false
1.1.8,38,3,0,29,14,28,10,9.333333,9.666667,false
1.1.8,51,1,0,51,51,23,23,23,51,false
1.1.8,70,1,0,70,70,23,23,23,70,false
1.1.8,46,1,0,46,46,23,23,23,46,false
1.1.8,50,1,0,50,50,23,23,23,50,false
1.1.8,67,1,0,67,67,23,23,23,67,false
1.1.8,34,1,0,34,34,23,23,23,34,false
1.1.8,45,1,0,45,45,23,23,23,45,false
1.1.8,69,1,0,69,69,23,23,23,69,false
1.1.8,63,1,0,63,63,23,23,23,63,false
1.1.8,1,1,0,0,0,8,8,8,0,false
1.1.8,1,1,0,0,0,10,10,10,0,false
1.1.8,16,1,0,0,0,10,10,10,0,false
1.1.8,132,3,0,119,99,74,38,24.666666,39.666668,false
1.1.8,192,3,0,169,150,81,38,27,56.333332,false
1.1.8,82,2,0,82,64,70,38,35,41,false
1.1.8,28,2,0,28,18,70,38,35,14,false
1.1.8,41,2,0,41,23,70,38,35,20.5,false
1.1.8,55,3,0,51,31,73,38,24.333334,17,false
1.1.8,151,3,0,102,83,81,38,27,34,false
1.1.8,35,2,0,35,18,70,38,35,17.5,false
1.1.8,96,2,0,96,78,70,38,35,48,false
1.1.8,168,3,0,149,131,81,38,27,49.666668,false
1.1.8,56,2,0,56,38,70,38,35,28,false
1.1.8,66,2,0,66,48,70,38,35,33,false
1.1.8,97,2,0,97,79,70,38,35,48.5,false
1.1.8,101,2,0,101,83,70,38,35,50.5,false
1.1.8,90,2,0,90,72,70,38,35,45,false
1.1.8,68,2,0,68,50,70,38,35,34,false
1.1.8,331,2,0,331,313,70,38,35,165.5,false
1.1.8,53,2,0,53,35,70,38,35,26.5,false
1.1.8,57,2,0,57,39,70,38,35,28.5,false
1.1.8,49,2,0,49,31,70,38,35,24.5,false
1.1.8,49,2,0,49,31,70,38,35,24.5,false
1.1.8,70,2,0,70,52,70,38,35,35,false
1.1.8,72,2,0,72,54,70,38,35,36,false
1.1.8,80,3,0,77,59,81,38,27,25.666666,false
1.1.8,68,3,0,57,39,81,38,27,19,false
1.1.8,34,2,0,34,18,70,38,35,17,false
1.1.8,5,1,0,0,0,36,36,36,0,false
1.1.8,57,1,0,57,57,36,36,36,57,false
1.1.8,77,1,0,77,77,36,36,36,77,false
1.1.8,90,1,0,90,90,36,36,36,90,false
1.1.8,94,1,0,94,94,36,36,36,94,false
1.1.8,78,1,0,78,78,36,36,36,78,false
1.1.8,84,1,0,84,84,36,36,36,84,false
1.1.8,2,1,0,0,0,36,36,36,0,false
1.1.8,3,1,0,0,0,36,36,36,0,false
1.1.8,17,1,0,4,4,36,36,36,4,false
1.1.8,4,1,0,0,0,36,36,36,0,false
1.1.8,9,1,0,2,2,36,36,36,2,false
1.1.8,13,1,0,0,0,36,36,36,0,false
1.1.8,79,1,0,79,79,4,4,4,79,false
